real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
24,0.667957,2.03517,1.38413,1.33037,1.39014,1.06603,0.985019,1.40405,0.904131,1.21415,0.58712,0.436175,1.08352,0.857896,2.41062,1.13311,1.50598,0.616129,0.697385,0.538398,0.698695,2.3313,3.30827,2.5075,0.697454,0.656594,0.373475,0.438174,0.594322,1.41123,1.3919,0.715869,0.904873,0.726462,0.5032,0.833111,1.05033,3.65754,2.174,0.7975,1.39508,1.03924,1.83957,1.47448,2.40704,3.90361,2.01076,1.14296,0.63085,1.75414,3.8048,2.97742,2.66275,2.74648,1.84686,0.759599,0.541735,0.698361,2.30336,2.74019,3.60081,1.56099,1.16023,0.83635,0.457511,0.654573,1.95046,3.38113,3.05061,1.8903,1.55108,2.56263,0.524204,0.969347,1.94207,3.07454,2.00468,2.06474,1.90527,1.46315,3.82801,1.14892,1.11297,0.611969,0.778317,1.18528,1.30547,0.662856,2.41339,1.82331,1.12018,0.520181,0.582063,0.490268,0.867142,1.71882,0.686562,0.419628,0.386236,0.554298,0.401845,0.521059,0.427832,0.593195
25,0.678134,2.23866,1.70872,2.90832,2.86861,1.28789,1.12052,1.49546,0.576343,0.917015,1.89034,2.50642,1.03807,1.2781,2.8605,1.05481,0.475878,0.434558,0.995239,1.0091,2.65695,1.65983,3.55611,2.62912,0.624062,0.796311,1.31089,0.711011,0.606305,1.7786,1.60534,1.5025,0.311135,0.536403,0.601419,1.41484,0.284578,1.66437,2.36393,1.38064,0.458165,0.662541,0.93311,3.04376,3.80448,3.03307,1.05122,1.04304,0.375985,0.819322,2.45576,4.06579,1.87362,1.95385,1.50616,1.94793,0.715173,0.411618,2.19918,1.86308,3.55483,2.01616,3.28274,1.88848,0.831283,0.468466,2.36679,2.39459,5.26788,0.905352,2.15877,3.23326,1.50542,0.29593,0.763769,4.00185,1.36851,1.06388,0.786207,0.52248,8.06021,0.270887,0.37747,0.726163,0.578162,1.51847,1.30432,0.588992,1.71182,0.589046,0.576053,0.278892,0.537664,0.784748,3.05605,3.94409,0.721064,0.549644,0.165782,0.223855,0.442108,1.23055,0.876349,0.920239
26,0.913697,2.16927,2.75274,3.38361,6.88317,2.71639,2.17906,3.41808,0.224922,1.15967,4.26502,1.81231,4.3622,2.51118,1.94638,4.201,0.464386,1.34464,1.12874,1.7887,3.28709,1.58382,2.8111,1.06454,0.548834,0.359495,0.275451,0.81533,1.29685,1.54643,0.728677,0.822867,0.994817,0.463544,0.468315,0.781178,1.3588,1.90565,1.26958,1.50844,0.652228,0.656903,1.01338,4.49322,3.86334,3.33695,1.53035,1.19551,0.812903,1.43201,1.81165,2.84363,5.673,1.50735,1.41197,2.03538,0.587687,0.428013,0.977213,2.50243,6.34149,3.39711,2.64975,4.39697,0.50547,0.3176,1.14561,2.00229,4.29784,4.44611,3.21474,3.51976,0.47593,0.635357,0.911958,0.947896,1.34804,1.70331,0.913372,1.48686,1.3206,0.354207,0.889324,0.881946,0.507269,0.656334,1.93744,1.83233,3.13702,0.507903,1.79571,0.595819,0.189676,0.951486,0.578847,1.74047,0.68323,0.244962,0.523131,0.402112,0.267546,0.481479,0.678281,1.24133
27,2.72312,5.66081,2.34398,2.68461,1.45258,1.51017,1.36201,1.3595,1.58655,0.638833,0.806214,1.36158,4.51651,7.38506,4.58003,1.66681,0.921657,0.34446,0.213332,1.63079,3.81561,5.29499,4.24193,2.08863,0.439388,0.378652,1.38247,2.16612,2.49999,1.84393,5.09925,2.64541,0.505522,0.150936,0.789014,0.952652,1.41943,1.64727,1.41222,1.01544,1.71847,0.549081,0.610316,0.805944,1.95515,1.56291,1.21695,0.586525,1.24205,1.12424,1.20565,2.6323,2.85238,2.16434,1.14855,1.01523,1.10373,0.556503,1.89596,3.69287,2.24072,1.96018,1.27682,1.1049,0.690413,1.11209,1.04927,1.92834,3.02773,1.39145,2.46482,3.92644,0.590695,0.652499,1.31862,0.907605,1.31718,1.52245,2.44427,1.12325,1.08002,0.976582,1.49768,0.609921,1.25026,0.801441,1.30545,0.904637,1.35019,0.814321,0.92073,0.533851,0.764608,1.15982,1.13702,1.82,0.81345,0.417008,0.216779,0.647863,0.262294,0.78802,0.585013,0.945813
28,0.551074,1.01773,3.86114,4.01008,2.49115,0.514,0.819166,1.06205,0.219746,0.465799,3.08361,2.76766,1.06124,0.654275,0.526187,1.06576,0.627698,0.234228,1.29902,1.89287,3.05192,0.982612,1.20542,1.13285,0.510533,0.437086,1.12549,0.681864,1.01267,1.50178,0.894893,0.600607,0.339321,0.412236,1.14488,1.67653,1.0143,2.70106,1.93863,1.52265,0.73621,0.874955,1.34406,3.36675,2.41522,1.41981,0.913466,1.97111,0.35314,0.940758,2.27485,3.13775,3.0131,1.48555,1.50669,0.888322,0.799531,0.459131,1.55302,2.64147,6.73291,3.34309,2.01971,1.17616,0.938409,0.79562,1.21948,2.76701,4.64546,3.42654,2.08597,1.5984,1.25616,1.62665,1.40672,2.24714,1.61517,2.07112,2.23856,0.698644,2.12294,0.714572,1.4176,1.24981,0.885831,0.849387,1.91301,0.864428,2.19273,0.704387,0.775839,0.331538,0.30715,0.675617,0.875732,2.79486,1.23202,0.381525,0.146801,0.356797,0.200786,0.57089,0.72621,0.800585
29,0.601896,0.872429,3.47733,3.14256,2.49336,1.06415,1.05612,1.94212,0.442091,0.409767,1.91106,2.67236,1.09804,0.578695,1.56296,2.06365,0.614282,0.554472,1.13227,1.95482,2.39446,1.3144,2.0848,1.84953,0.43275,0.417191,0.606052,1.76532,1.51163,2.30919,1.1008,1.35234,0.304572,0.757133,0.516457,0.772193,1.11761,2.64306,2.49661,1.97558,0.504859,0.509457,1.76805,1.92477,2.01158,3.02138,1.78223,1.85817,0.484656,0.601631,1.38257,1.57421,2.13831,2.449,1.21405,1.30016,0.533225,0.424814,0.670006,1.23064,3.0151,4.39509,2.18832,1.08856,0.552096,0.452586,1.5234,3.80719,7.98686,3.72874,2.44168,1.21032,0.387393,1.27537,0.929616,2.83476,2.75703,1.94584,4.0455,1.91731,0.638234,0.699104,0.589307,0.682755,0.900611,1.57529,2.35047,2.11807,0.480212,0.374034,0.403458,0.510747,0.318996,1.15899,1.22148,2.22554,0.459135,0.337934,0.455946,0.585115,0.260212,0.771323,0.82241,0.721692
30,0.815136,1.39432,1.96461,3.5356,1.40436,0.923319,0.691911,0.680194,1.05014,1.12315,1.98272,3.01709,1.44102,0.92798,1.65173,0.679207,2.17134,0.677634,1.14978,1.65797,2.70985,1.51124,1.3996,0.862546,1.59806,0.531348,0.683311,1.17116,1.25221,1.15135,0.754985,0.62928,0.437692,0.267875,0.834098,1.32816,1.09956,2.57025,1.46757,1.19038,1.14448,0.435373,1.31117,1.76107,2.72801,2.28335,1.1728,0.82826,0.436238,0.706512,1.53118,2.74233,3.62814,4.38929,1.37943,1.08552,0.613544,0.440035,1.1602,2.5748,4.69956,3.12936,0.810892,0.789922,1.07066,0.774002,1.43255,2.23152,6.3394,5.52799,0.736827,1.15653,0.772938,1.91065,1.19006,2.25814,2.02176,3.93038,2.04369,0.598413,1.09139,0.972149,2.0401,0.643875,1.12855,1.33093,1.33545,0.960163,0.806356,1.05363,1.00128,0.603767,0.483055,0.385613,0.462083,1.80695,0.770857,0.550806,0.245131,0.449428,0.293028,0.39337,0.387247,0.973784
31,0.572697,0.983207,2.00764,1.58072,2.54522,1.4635,1.32716,1.31978,0.909835,1.96437,1.26589,2.16561,2.26924,0.780011,1.7469,1.8768,0.60375,1.10892,0.425633,0.975728,2.76557,0.899032,1.56002,2.00881,0.925747,0.733899,0.802735,1.64771,1.21556,1.01014,2.26964,1.39118,0.484245,0.544781,1.38179,1.06537,0.683436,0.880326,1.23883,2.01609,0.405694,0.47049,0.783534,1.16987,3.8007,1.47931,1.95236,1.71484,0.928384,1.38431,0.748183,2.86178,2.63998,2.34344,2.59638,1.7581,0.907114,0.706724,0.84796,1.12198,2.07035,1.69762,2.38398,1.42933,0.604803,0.47609,0.821942,1.07696,7.33981,7.21337,3.03089,1.67243,0.751211,0.629691,0.600436,0.986591,3.98598,7.44265,1.99794,1.86292,0.574732,0.375164,1.21357,0.78781,0.889918,1.13774,1.25824,2.18176,0.786726,0.471322,0.568765,0.958665,0.387144,0.961906,0.888755,1.03016,0.374621,0.57048,0.613761,0.511682,0.373078,0.534334,0.664086,0.857737
32,0.538246,2.59994,3.97585,2.70345,5.90351,1.09997,2.45277,4.71193,0.498328,1.46116,3.46245,1.97213,2.6975,1.47822,2.88631,2.14861,1.06039,0.684965,1.18976,1.50057,2.92369,1.13735,2.30864,1.9617,0.498391,0.522871,0.831287,0.607806,0.583874,1.92591,0.882139,0.943852,0.356465,0.418537,1.35214,1.02908,1.68837,4.17861,3.96412,2.03762,0.489195,0.289233,0.919259,3.50857,6.23694,6.09713,2.35356,0.939857,0.300984,0.686199,0.801625,2.90942,5.43661,2.64357,2.95002,1.02329,0.381914,0.316337,1.11244,3.06252,5.47805,3.0946,1.77594,2.86142,0.646775,0.415575,1.97404,2.00305,5.13641,7.19364,1.33388,1.41739,0.992632,1.05061,2.45042,2.44283,2.34382,2.14726,3.45461,1.01144,1.64147,0.717131,1.93876,1.16996,0.66878,0.628864,2.28715,1.37734,3.26089,0.572803,0.997066,0.565148,0.10633,0.307982,0.422837,1.7226,1.0616,0.430329,0.309803,0.648903,0.184107,0.227406,0.505347,1.01738
33,1.7921,2.68768,11.5295,6.52437,7.88551,3.14378,2.00529,2.24499,1.10013,0.958397,4.33546,5.96489,1.70472,1.786,6.72814,3.256,1.89449,0.703031,3.72555,1.84209,2.07219,2.82425,2.89337,0.918542,1.35859,0.910776,0.798952,0.819076,1.69691,1.89654,0.56686,0.545077,0.859511,0.728262,0.556976,0.907533,0.932791,1.25296,2.2425,1.60368,1.38163,0.841628,0.694856,1.53879,2.16223,3.3233,1.47637,1.88295,0.475304,0.783892,1.55565,2.51773,2.01459,2.73638,1.48234,5.58024,1.14777,0.31832,1.72144,0.807821,1.27801,4.04423,3.31754,2.9753,1.80804,0.935666,2.11519,1.37073,2.38821,1.14313,4.5693,1.34083,3.03567,1.00165,2.66318,2.29172,1.98587,1.04082,1.30175,0.35739,3.97443,1.2663,0.423786,0.492167,0.957507,2.84931,2.15183,0.468528,1.37692,0.592173,0.457849,0.221546,0.685145,0.77895,0.630334,1.98732,0.950816,0.502043,0.206555,0.471999,0.430063,0.393954,0.585678,0.915957
34,2.02429,3.0073,3.69589,3.22916,4.17494,0.714957,0.743174,1.83252,0.701492,0.875565,2.19932,2.80484,3.73584,0.74577,1.91702,2.83665,1.12906,0.410891,1.64776,1.7825,6.6263,3.40461,2.65484,2.05344,0.216844,0.458839,1.87627,0.792329,1.18779,2.60899,1.09212,0.696384,0.417278,0.292384,0.834885,1.70983,0.765877,2.86025,1.30477,0.477931,0.414907,0.326641,2.0146,2.55166,1.87465,3.63672,1.3701,1.50987,0.163851,0.332506,2.79656,3.91029,1.1068,1.79578,0.926204,0.801583,0.444594,0.359975,3.52732,2.20088,5.02911,4.89287,3.5194,1.05975,0.360201,0.682646,2.30864,3.08375,5.41729,2.54899,2.00996,1.56102,0.501127,2.14266,1.40362,1.5791,2.6742,3.90735,2.57122,1.37103,1.82094,0.615404,2.5563,0.740228,0.471498,0.898323,1.45104,0.955815,3.29457,0.734313,1.04082,0.28157,0.31104,0.666645,0.604768,2.10902,1.37565,0.231902,0.124054,0.289492,0.21483,0.348451,0.857833,1.37871
35,1.11022,1.19137,1.90475,0.892522,1.44443,0.294337,0.207152,0.628675,0.848773,1.17644,1.3346,1.16684,1.67405,0.744604,0.325556,0.398354,1.11931,0.892497,1.44896,0.789173,1.67042,1.13934,0.660655,0.344432,0.470256,0.671341,1.91752,0.765857,1.05966,0.744373,0.671773,0.268947,0.35474,0.889557,2.55415,1.21425,1.22301,2.20583,1.11725,0.899939,0.924133,3.01671,2.48272,2.84015,1.2945,2.01795,1.40608,0.984446,0.766283,2.16903,4.20448,3.48307,1.71267,1.2233,1.19526,1.1727,0.677601,1.39543,3.85243,2.41491,3.75162,2.26921,0.705178,2.26252,0.617789,0.914715,1.99929,2.79231,2.09244,1.71205,1.13725,1.93139,1.15061,1.04502,1.73686,2.07466,1.06082,2.1576,1.5522,1.42919,1.86171,1.05585,1.06957,1.04288,1.14927,1.14911,0.629432,0.576144,2.2974,1.16274,1.38115,0.789397,0.586788,0.339103,0.309621,0.679443,0.610777,0.794002,1.23459,0.805124,0.668645,0.215624,0.362141,0.577995
36,1.81465,4.78523,16.2961,4.9218,4.68919,0.374198,0.533956,2.6752,2.12993,7.76396,13.9851,7.31431,1.44616,0.830661,0.61211,1.34029,5.77228,0.815278,1.46476,1.34449,2.5358,1.7012,0.989131,1.05152,1.11598,0.623922,1.10766,0.79004,0.491485,1.06854,0.428106,0.739274,0.528777,0.504714,1.60545,1.39297,1.20151,2.10766,0.952999,3.96437,0.535229,0.389328,2.18274,5.32815,2.65175,1.365,1.4781,0.771178,0.218111,0.249139,1.14112,2.81796,2.78323,1.02886,1.05062,1.75576,1.90086,1.14427,2.83211,2.86747,4.51117,2.14726,2.45922,0.784771,1.57615,2.01592,5.72274,1.38912,2.19995,4.42999,2.37618,0.649066,3.03932,3.41059,1.97076,1.16479,2.78783,3.33374,4.26025,0.968385,1.77428,1.62713,0.724841,0.924032,0.337481,0.927899,1.45169,0.688683,1.48241,0.97881,1.01655,0.525853,0.166727,0.394176,0.427045,1.45712,1.37915,1.03721,0.380729,0.422041,0.241886,0.182574,0.702578,0.630724
37,0.332362,0.445997,1.17649,1.00271,1.26344,0.723074,0.633758,1.37409,0.11267,0.147723,1.02095,1.30441,1.86391,0.597203,1.72288,0.608306,0.112831,0.329401,0.884183,1.91053,4.31397,0.657847,0.997264,0.434576,0.246873,0.356458,1.54478,1.80863,0.897921,1.8084,0.80472,0.546496,0.168699,0.452851,1.63391,1.17633,1.24297,1.5078,2.69063,0.960247,0.293297,0.396641,2.24232,2.7484,2.30799,1.74804,1.23935,1.59239,0.394024,1.03956,1.43174,2.35194,2.44731,1.66422,1.49366,1.77022,0.43461,0.714805,1.60579,1.8079,2.51007,3.28247,1.01331,2.06276,0.804857,0.770194,2.87847,2.28083,5.82638,6.11613,1.83476,3.50053,1.09722,1.25221,0.593449,1.09051,1.36933,2.83554,2.86272,3.10705,0.88838,1.00627,1.66724,0.420048,0.992771,0.676381,1.55723,2.80592,0.724811,0.410037,1.23935,0.64904,0.220389,0.759421,0.548436,2.00557,0.270972,0.308065,0.561637,0.664606,0.244358,0.330321,0.63489,1.07915
38,0.560245,0.997919,1.59942,5.24332,3.8126,1.20073,0.54121,0.602079,0.850756,1.28084,2.20471,3.84112,1.81775,0.832427,2.14222,0.546171,2.09119,0.680627,1.41723,1.50611,2.47424,0.681546,1.86842,0.732922,1.97571,0.828718,0.48737,1.60099,1.25343,1.12898,0.923861,0.509212,0.266933,0.285109,0.610313,1.22505,1.01514,1.41294,1.44622,2.54818,0.845598,0.337328,0.620602,1.92614,2.92514,1.58447,1.49943,2.36097,0.547889,0.508139,1.16045,3.06347,2.44362,3.46851,1.81876,3.09966,1.17869,0.602302,0.971488,1.25807,2.64449,2.44797,1.02588,2.61046,2.06646,0.750034,0.99021,0.747991,3.19517,6.11452,1.43673,2.48467,1.73019,1.45203,0.532818,0.909369,1.05609,4.02258,1.36273,1.16472,1.08175,0.667171,1.32244,0.681938,0.746539,1.09749,3.35447,1.7464,0.515481,0.68418,1.12735,1.16571,0.365702,0.346367,0.54234,2.88063,0.379691,0.489352,0.308651,0.369153,0.441662,0.315187,0.544593,1.5162
base,0.570831,1.01582,1.96695,1.54423,1.90941,0.615616,0.906712,1.13801,0.475502,0.736684,1.67965,1.52097,1.13499,0.797353,1.12387,1.41698,1.33965,0.796518,1.36036,0.80899,1.37924,1.02388,1.28782,1.37244,0.977913,0.687224,0.895479,0.662359,0.825504,0.981816,0.843353,1.00431,0.746035,0.58466,0.998967,1.18214,0.990288,1.69342,1.48234,1.72176,0.734614,0.608,0.910049,2.21679,3.09672,2.54471,1.54595,1.5308,0.722778,0.894376,1.09588,2.45097,3.56616,1.67711,1.30318,1.51083,0.781235,0.645345,1.53161,2.52314,3.68053,2.17374,2.0155,1.86082,0.910243,0.873766,1.38468,2.65531,3.39905,2.59213,1.69562,1.63236,1.19157,1.64032,1.29513,1.64946,1.59114,2.23316,1.0857,1.09957,1.57088,0.912502,1.23373,0.768817,0.677422,1.11116,1.45499,1.03311,1.88452,0.86567,0.814627,0.415563,0.404565,0.895218,0.532728,1.53222,0.885357,0.648194,0.378339,0.398742,0.313387,0.555553,0.550968,0.770036
