real_name,k_ppt1,k_ppt2,k_ppt3,k_ppt4,k_ppt5,k_ppt6,k_ppt7,k_ppt8,k_ppt9,k_ppt10,k_ppt11,k_ppt12,k_ppt13,k_ppt14,k_ppt15,k_ppt16,k_ppt17,k_ppt18,k_ppt19,k_ppt20,k_ppt21,k_ppt22,k_ppt23,k_ppt24,k_ppt25,k_ppt26,k_ppt27,k_ppt28,k_ppt29,k_ppt30,k_ppt31,k_ppt32,k_ppt33,k_ppt34,k_ppt35,k_ppt36,k_ppt37,k_ppt38,k_ppt39,k_ppt40,k_ppt41,k_ppt42,k_ppt43,k_ppt44,k_ppt45,k_ppt46,k_ppt47,k_ppt48,k_ppt49,k_ppt50,k_ppt51,k_ppt52,k_ppt53,k_ppt54,k_ppt55,k_ppt56,k_ppt57,k_ppt58,k_ppt59,k_ppt60,k_ppt61,k_ppt62,k_ppt63,k_ppt64,k_ppt65,k_ppt66,k_ppt67,k_ppt68,k_ppt69,k_ppt70,k_ppt71,k_ppt72,k_ppt73,k_ppt74,k_ppt75,k_ppt76,k_ppt77,k_ppt78,k_ppt79,k_ppt80,k_ppt81,k_ppt82,k_ppt83,k_ppt84,k_ppt85,k_ppt86,k_ppt87,k_ppt88,k_ppt89,k_ppt90,k_ppt91,k_ppt92,k_ppt93,k_ppt94,k_ppt95,k_ppt96,k_ppt97,k_ppt98,k_ppt99,k_ppt100,k_ppt101,k_ppt102,k_ppt103,k_ppt104
24,1.38784,3.68601,0.892405,0.9647,0.848513,1.86174,1.01625,1.45746,4.21998,3.74428,0.583532,0.313336,1.05862,1.36069,1.90589,1.0772,6.13474,2.6014,1.03746,0.48739,0.401023,3.90085,3.54594,3.74209,2.6753,1.98427,0.5714,0.638954,0.767495,1.71879,2.54169,1.16436,2.81972,1.95817,0.746593,0.786682,0.992981,3.67025,1.85999,1.08747,4.38008,2.81054,2.60197,0.856293,1.45012,3.03409,3.86435,2.05909,2.29725,2.91295,8.52499,2.91871,3.2479,4.14076,2.43695,1.13869,1.6074,2.45882,3.32312,4.74646,4.47431,1.3598,1.14577,0.974963,1.40949,1.81503,2.63779,3.10705,2.47041,2.56847,2.76092,2.62505,0.78333,1.74835,1.80202,4.24638,3.22482,3.30344,4.51562,2.66624,1.93134,1.78129,1.38792,1.33459,1.85982,2.35235,1.56015,0.787733,2.48524,3.60414,1.44081,1.70248,1.73786,1.06014,2.61917,1.49754,1.05402,0.997195,1.63699,1.66028,1.02499,1.17136,0.913609,0.697214
25,0.559279,2.14796,1.03686,1.34164,1.09928,0.774993,0.848182,2.02119,0.71517,0.701558,0.895162,1.04381,0.655651,0.902869,1.64892,0.759735,0.330355,0.617432,0.56173,0.621357,1.13623,1.08494,3.34029,2.68915,0.475337,0.943807,1.39454,1.37946,0.740352,1.4671,3.03794,2.34678,0.277743,0.943579,1.13708,1.33618,0.541441,1.86924,2.92652,2.17463,0.440873,0.953261,1.61096,2.63357,4.56975,3.94206,2.06368,1.14337,0.571836,1.26757,3.02296,4.08234,2.18487,2.53571,2.48432,2.43124,0.638183,0.727152,2.18655,1.55584,3.05888,2.0307,3.14307,1.76498,0.496486,0.486245,2.26516,2.04355,4.82415,0.835479,1.943,3.09699,0.689363,0.201683,0.557017,3.13372,1.14879,0.763841,0.951287,1.05927,2.63162,0.237171,0.197422,0.648118,0.667068,1.70054,1.47115,0.902935,0.411688,0.398234,0.286493,0.551504,0.896211,1.16321,3.91118,2.30162,0.471081,0.521068,0.344639,0.400598,1.05162,2.27647,0.944505,0.57441
26,0.712944,1.76001,0.625702,1.77844,2.31967,5.75,2.83504,3.48619,0.347425,1.00636,1.66398,1.32008,3.15178,3.16159,2.38843,4.22046,0.322061,1.80882,1.04856,1.71599,1.61332,1.71024,2.1462,0.932056,0.6586,1.10845,0.30915,1.03899,1.36133,1.33983,0.993673,0.531911,1.64899,0.674861,0.453785,0.693141,1.68038,1.27504,0.701416,0.760132,1.79589,1.12036,1.00292,1.64914,0.953506,1.03402,0.594862,0.472978,1.41338,1.2725,4.00474,2.46721,3.23455,1.23294,0.741002,0.684988,0.885161,0.800798,1.04513,2.78445,2.56953,1.16595,0.49785,0.597968,0.918684,0.322019,0.467651,2.49973,1.73839,1.91461,1.22017,0.816468,0.548394,0.575085,1.16129,1.64531,1.77489,1.41796,1.22984,0.907621,0.590578,0.405116,1.22153,1.9775,2.41557,1.58466,1.45762,0.68677,0.894847,0.347697,1.38917,1.08474,0.825936,0.961138,1.43255,0.77258,0.514937,0.11045,0.564839,1.03645,0.431204,0.662664,0.618503,0.957444
27,5.50937,5.07194,2.29512,2.93442,1.41914,5.5016,2.23231,1.82166,2.5983,0.897966,0.423992,0.822109,7.65136,21.1238,6.88521,2.08845,0.420314,0.310197,0.0929126,2.0794,3.77974,10.0232,5.80122,2.49506,0.313368,0.306733,1.18231,2.52952,5.52978,3.1831,7.88385,3.25007,0.629862,0.263732,0.679001,0.49407,1.99534,1.23844,1.70815,0.63737,2.64489,1.05838,0.775883,0.322336,0.63272,0.732246,2.18699,0.781175,4.94027,3.13087,1.7354,1.28522,0.918165,1.93103,1.80031,1.39399,3.113,2.0036,1.3371,1.8208,0.908629,1.43434,1.31621,1.07287,0.891098,2.18902,0.837158,0.708706,1.0111,0.616299,3.0013,4.4284,0.706258,0.418023,1.23362,0.713333,1.10213,0.710823,2.90373,1.55211,0.772348,1.29079,0.955445,0.775192,2.08139,0.685817,0.539727,0.803821,0.891906,0.86893,1.13623,1.27869,1.83264,1.02746,1.49154,0.804402,0.928681,0.730532,0.943589,1.74878,0.635098,0.908546,0.816606,0.643808
28,0.490278,0.690552,1.52314,2.31324,1.07884,0.795642,0.830744,0.856093,0.331118,0.607425,2.33274,1.5277,0.62606,0.684441,0.426669,0.829036,0.715367,0.388399,1.26563,1.70005,1.39667,0.922434,1.02181,1.17736,0.742377,0.818692,1.09762,0.805072,0.918933,1.4801,1.05638,0.519915,0.421899,0.553388,0.983279,1.12739,0.813022,2.16272,1.19095,1.23646,1.46642,1.32092,1.13837,1.96649,0.865656,0.47943,0.581391,1.70133,0.882746,0.890525,4.30474,2.81449,2.70632,0.994404,0.926058,0.553586,1.46347,1.36956,1.84815,5.45412,5.499,2.12001,0.789386,0.638675,2.16756,1.15661,1.13028,3.7933,3.30684,3.34959,1.91896,1.00099,1.85746,3.10247,1.5708,4.07886,2.33132,2.61918,5.61776,1.14357,0.967314,1.14381,2.03215,2.96585,3.41254,1.77536,2.45105,0.789252,1.99562,0.911617,1.3856,0.944082,0.762014,1.14705,2.98767,2.28302,1.11286,0.371402,0.346229,0.886278,0.281382,0.875711,1.04698,0.763039
29,1.14081,1.45084,3.06981,2.06414,1.40225,1.62866,1.04325,1.84435,2.02274,1.10096,1.93185,1.91678,0.837808,0.62362,0.863331,1.64243,1.21482,1.83821,1.0914,1.86276,1.16249,1.35701,1.77169,2.70318,0.990006,1.01549,0.763693,3.6172,2.14842,2.49135,2.72701,3.41147,0.64828,2.56068,0.606513,0.393145,0.975152,1.71157,2.24855,3.87764,1.09859,1.57478,2.43152,0.750092,0.910356,1.90056,3.70054,4.01914,1.87539,1.11246,1.99117,0.85161,1.64573,2.73736,2.03308,2.29376,1.30778,1.8968,0.58285,0.904722,2.11286,3.09119,2.57446,1.50143,1.1401,1.02963,1.55662,2.23032,5.33396,4.13999,5.56621,1.26907,0.348391,1.27861,0.499647,2.23163,3.74892,1.90557,12.9393,4.23058,0.192198,0.810189,0.333244,1.43777,1.92821,2.48004,2.85027,3.26094,0.231512,0.43471,0.290787,2.47406,0.845496,3.40869,5.52038,1.72683,0.484457,0.781516,3.28196,2.31353,0.969576,2.62871,2.79777,0.697856
30,1.40368,2.59392,1.64404,2.22686,0.599297,1.39725,1.31243,0.86815,2.68027,2.0063,1.37771,1.56874,1.14196,1.80371,2.13513,1.22367,5.71236,2.80733,1.47846,1.24629,0.787719,2.2928,2.07553,1.60598,4.40298,2.38178,0.886246,1.58288,0.903127,0.611583,0.78623,1.05885,3.31775,1.57374,1.54441,1.46793,2.12057,4.36886,1.68324,2.05137,5.58191,1.524,3.36098,0.816883,2.34331,4.78462,1.81025,0.598085,1.56009,2.16906,2.87693,2.42549,4.18019,9.07751,2.83283,0.521968,0.701689,0.728314,1.06794,1.57746,3.19135,2.22905,0.355528,0.334948,1.14216,0.848715,0.530456,1.90597,4.48865,2.51338,0.26226,0.222937,1.22282,2.18458,2.15737,3.40969,2.84469,1.29577,0.914811,0.132827,1.44729,1.48964,2.02542,2.38236,3.58385,2.30327,0.456692,0.151129,0.581856,1.63054,1.37219,1.33231,2.13159,0.455794,0.241873,0.174569,1.38562,0.664323,0.745269,1.36872,0.657358,0.594275,0.121219,0.204942
31,1.43285,1.44241,1.57361,1.57185,2.54464,2.96544,1.78138,0.902058,2.74276,2.63228,1.31578,1.99845,2.41518,0.987207,2.93709,1.91562,1.29913,2.11902,0.701107,1.08401,2.58208,1.39681,1.72812,2.22393,1.35067,1.14394,0.921274,1.85651,1.84727,0.973515,2.35569,1.37444,1.06213,0.569172,0.949627,1.02208,0.67011,0.818045,1.15816,1.53941,0.825631,0.452123,0.51955,0.848345,3.34879,1.70107,2.06686,2.17102,0.997673,1.44457,0.804098,2.44486,1.76953,3.26689,3.03326,2.0299,0.97134,0.847002,0.937194,0.978159,1.59132,1.79668,2.86291,1.92152,0.989023,0.512652,0.716897,0.884343,5.61131,4.83011,2.77371,1.35748,1.16531,0.837177,0.703967,0.978217,4.95844,5.91661,1.50397,1.0019,0.722236,0.456344,1.67815,1.10856,1.79725,1.724,1.00797,1.28564,0.97699,0.542719,0.569965,1.31936,0.943005,1.22206,1.27041,0.938967,0.379632,0.472996,0.535652,0.693943,0.743487,0.727309,0.735613,0.835667
32,1.10423,4.30209,3.2668,1.97517,3.2719,3.14244,3.22675,3.48101,1.83096,5.64241,2.89258,1.28322,2.07147,2.61418,2.55076,1.85395,2.0527,1.42414,0.893807,1.72563,1.21006,1.15266,2.14876,1.59199,1.01851,0.79631,0.468444,0.573466,0.66955,2.20812,0.961672,1.06155,0.708753,0.927455,0.734389,0.425824,1.20706,2.58011,2.36495,0.946288,0.826233,0.651767,0.804487,1.0373,1.43882,2.75299,1.49809,0.525938,0.84487,0.96954,0.804985,1.09409,1.80491,1.43056,2.8271,0.712705,0.544812,0.858367,0.829725,1.58263,2.64554,1.05163,0.867669,1.7732,0.701367,0.522571,1.57281,1.11546,2.29135,3.90788,1.25668,0.641598,0.8873,0.800113,2.01634,1.70158,2.62425,0.973077,3.94907,0.606786,1.08159,0.667223,1.26379,2.87796,1.06331,0.738733,1.16403,0.588605,3.79523,0.919381,1.35165,2.1703,0.21456,0.409833,0.853511,0.566677,2.02045,1.15772,2.27315,3.03136,0.516457,0.330185,0.840617,0.725803
33,1.3364,1.39609,7.11385,5.20561,5.08886,4.72124,2.26989,2.65501,0.846356,1.1822,2.52478,4.24872,1.53754,2.582,6.14288,3.70861,0.773272,0.509303,1.89987,1.7276,1.17055,2.42813,2.51871,0.658445,1.23125,1.07046,0.649815,0.751251,1.46588,1.87964,0.448208,0.343409,0.673725,0.961682,0.579845,0.59661,0.943431,0.885521,1.46192,0.99609,1.54975,1.34752,0.91849,0.7725,0.703015,1.01795,0.804245,1.12684,0.904486,0.983447,2.39064,1.78441,1.28346,1.37954,0.934095,3.7165,1.67451,0.589794,1.29481,0.623192,0.626432,1.9924,1.20106,1.16014,1.85476,1.0707,1.33142,0.96879,1.16338,0.880646,3.90102,0.864364,3.32677,0.76978,2.67823,2.74084,1.92047,1.06789,2.07033,0.528651,2.18469,1.33384,0.325322,0.896074,1.69814,3.50025,1.5662,0.356954,0.992576,0.561592,0.682243,0.364589,1.02947,0.700398,0.713976,0.804652,1.05798,0.596402,0.480311,0.792968,0.347359,0.318083,0.467807,0.536158
34,4.62369,4.74913,3.16643,4.22074,4.35306,1.5996,1.18839,2.45485,2.76779,1.20941,1.50546,3.05065,5.88764,1.56769,3.73634,4.14854,1.89246,0.574256,1.49391,1.94429,7.20013,7.23616,3.86216,3.02269,0.340578,0.74266,2.66244,1.40235,2.60384,4.05859,2.63238,1.29584,0.702278,0.404467,0.875961,1.694,1.11643,2.55338,1.72877,0.528707,0.807613,0.424606,2.37289,1.21175,1.43839,4.05189,2.69105,2.49681,0.184382,0.411754,2.7664,2.79459,0.698932,3.46616,1.71073,1.48057,0.572532,0.400342,2.69912,0.983266,2.78913,4.23772,4.78253,1.0194,0.461965,1.00032,1.56305,1.43248,3.39294,2.01432,2.68993,1.36024,0.434773,1.5338,1.05984,1.11,3.50494,4.39797,2.99856,1.18532,0.985687,0.539757,1.96927,1.09839,0.800933,1.2698,1.29401,0.980329,1.39089,0.623526,0.470897,0.434892,0.866583,0.922349,0.86736,1.72039,1.67498,0.291623,0.132798,0.427529,0.440044,0.610081,1.19831,1.2629
35,1.1953,1.29234,1.28929,0.538791,0.845776,0.21429,0.139104,0.399668,1.16837,1.67174,1.41477,1.94735,1.53892,0.433735,0.130473,0.236027,0.923399,1.85975,2.29061,0.892392,1.14221,0.512981,0.212221,0.139103,1.07854,2.05625,2.9113,0.996418,1.15989,0.331641,0.543804,0.19313,0.507845,1.53183,3.61023,0.955565,0.772973,0.671357,0.572598,1.27631,1.54482,8.02101,2.52733,1.04733,0.662698,0.889655,1.43203,2.35827,1.37084,2.5757,6.11585,2.06612,1.39392,1.42841,1.5461,3.39012,1.55548,2.52721,4.15469,1.20391,2.52336,2.30115,0.923424,4.23508,1.50078,1.64984,1.24891,1.18095,1.05161,2.08553,2.42465,5.07544,1.11165,0.668143,0.880406,1.2344,0.691578,3.25827,2.25855,3.07516,0.570009,0.580806,0.53287,0.94138,1.14815,1.38918,0.793203,0.94918,0.645013,0.593866,0.619796,1.37201,1.05139,0.638431,0.575754,0.800321,0.494434,0.846914,2.864,1.26553,1.55331,0.534058,1.00865,1.17966
36,3.11423,2.41847,2.26245,0.825133,0.997669,0.372254,0.308554,2.10696,6.13214,4.72379,2.20624,0.847218,0.777967,0.665612,0.424672,0.541249,4.98377,1.85184,0.682625,0.551184,0.514916,1.30284,0.782588,0.763816,0.967233,1.37205,1.67102,1.72225,0.575426,0.573072,0.626835,0.4879,0.894394,1.10572,3.40339,1.41471,2.52466,2.45916,0.78121,4.21593,1.25756,0.607868,3.22392,3.02201,1.44489,0.716823,1.98551,1.03317,0.54308,0.497424,3.37033,2.53264,2.08164,1.05262,0.918604,1.61125,3.66802,4.86051,4.34612,3.64218,2.30942,1.74167,1.45717,0.650399,2.25203,3.24009,6.69033,1.08027,1.0527,3.09215,2.52883,0.843514,3.75168,4.51118,1.76708,1.44031,2.6542,3.26932,8.92307,4.06558,0.535032,3.01672,0.714966,0.87606,1.04108,1.69186,1.62042,0.914111,0.400123,0.959977,0.962565,1.48072,0.725786,0.645217,0.78961,0.709254,0.349952,0.561003,0.918884,1.31694,0.828767,0.277587,0.54639,0.270976
37,0.466696,0.687906,0.883823,0.795259,0.921985,1.22837,0.744174,1.79736,0.212866,0.259106,0.628302,0.954567,2.24021,1.26549,1.81548,0.699724,0.218898,0.560672,0.763313,1.93157,3.1063,1.01953,1.18316,0.507001,0.492295,0.642909,1.70885,1.77963,0.80568,1.99907,1.02685,0.606516,0.399436,1.19303,2.255,1.25594,1.46636,1.90883,2.63389,0.801928,0.591635,0.959615,3.94485,1.56617,1.16226,1.49487,1.24378,1.04698,0.864558,1.83207,2.33539,1.85683,1.89325,1.75359,1.50288,1.05817,0.789171,1.04914,1.73182,1.63988,2.22694,1.76897,0.58228,0.944639,0.980994,1.09929,2.57139,2.19693,4.0617,4.53034,1.62597,2.11032,1.27773,1.02678,0.661352,1.28755,1.57836,2.14401,2.93604,2.19729,1.03178,1.12078,1.6474,0.585278,1.07673,0.693912,0.91709,1.51868,0.737253,0.674931,1.43416,0.83891,0.311825,0.612021,0.486519,0.912516,0.40261,0.547908,1.45748,1.56437,0.331965,0.320186,0.528653,0.806268
38,1.08698,1.52153,1.1529,7.2118,3.30204,3.23058,0.72121,0.740268,3.38335,3.07781,1.87117,3.39681,1.8428,1.59838,3.49543,0.743486,4.15201,0.873441,1.23646,1.65487,2.39457,1.50402,3.27693,1.12203,2.5397,0.796038,0.480488,2.27056,2.78941,3.26715,1.99801,0.727324,0.245963,0.238189,0.4674,1.11999,1.24169,1.59446,1.35447,1.02353,0.927086,0.285018,0.554955,1.64269,1.99435,1.17666,1.2885,1.32908,0.620351,0.404209,1.30288,3.43986,1.71281,2.86238,1.34669,2.60865,1.04177,1.00643,0.889616,1.81925,2.13863,1.25909,0.646915,1.26406,2.07007,0.860072,1.21754,0.82827,2.69076,5.47013,1.32331,1.05301,1.36486,1.55631,0.504071,0.944443,1.78564,5.21796,2.39404,1.24895,0.641822,0.796909,1.8216,1.63227,1.75474,2.18372,3.68392,1.69996,0.675042,1.02734,1.15383,2.63307,0.848844,0.489301,1.76081,2.51274,0.75245,0.957156,0.460771,0.680436,0.637484,0.418581,0.876878,1.364
base,0.698302,0.90992,1.29874,1.2856,1.47536,1.11365,1.0457,1.15026,0.741947,0.730857,0.863623,1.02558,1.22397,1.1548,1.39919,1.20185,0.912023,0.622061,0.746365,0.844075,1.07116,1.12924,1.3086,1.26198,0.75538,0.675994,0.757527,0.784165,1.06608,1.16224,1.27574,1.02045,0.675658,0.672334,0.792016,0.799069,1.13421,1.30483,1.41605,1.20844,0.906156,0.720095,0.856115,1.06478,1.24566,1.34685,1.41606,1.27768,0.932784,1.01258,1.09323,1.39112,1.56445,1.36494,1.33626,1.27205,1.00722,0.955271,1.18965,1.39477,1.70059,1.27104,1.32814,1.14648,0.887631,0.943274,1.0738,1.59866,1.73577,1.56835,1.57459,1.30675,0.977549,1.14063,1.124,1.36431,1.51933,1.54999,1.41731,1.14436,0.954247,0.893045,0.930035,0.853894,0.93152,1.08869,1.10765,0.932563,0.951265,0.727923,0.628162,0.636125,0.617713,0.803476,0.736635,1.13741,0.684477,0.628805,0.575977,0.724332,0.509341,0.607892,0.659486,0.64584
